slide_id,state,district,slide_name,slide_no,nh_sh_location,latitude,longitude,coordinate_valid,material_involved,movement_type,history,history_date,date_available,source
7771,Mizoram,Kolasib,NULL,MIZ/KOL/2024/850,NULL,24.10506389,93.09593611,True,Earth,Slide,24 September 2024,2024-09-24,True,GSI Bhusanket
7772,Mizoram,Kolasib,NULL,MIZ/KOL/2024/851,NULL,24.10743611,93.09532222,True,Debris,Slide,24 September 2024,2024-09-24,True,GSI Bhusanket
7773,Mizoram,Kolasib,NULL,MIZ/KOL/2024/852,NULL,24.10687222,93.08849722,True,Earth,Slide,24 September 2024,2024-09-24,True,GSI Bhusanket
7774,Mizoram,Aizawl,NULL,MIZ/AZL/2024/853,NULL,23.24231111,93.17726667,True,Debris,Slide,17 July 2024,2024-07-17,True,GSI Bhusanket
7775,Mizoram,Aizawl,NULL,MIZ/AZL/2024/854,NULL,23.24500833,93.17587222,True,Debris,Slide,24 September 2024,2024-09-24,True,GSI Bhusanket
7776,Mizoram,Aizawl,NULL,MIZ/AZL/2024/855,NULL,23.24454722,93.17027222,True,Debris,Slide,19 July 2024,2024-07-19,True,GSI Bhusanket
7777,Mizoram,Aizawl,NULL,MIZ/AZL/2024/856,NULL,23.20960722,93.13104722,True,Debris,Slide,2 July 2024,2024-07-02,True,GSI Bhusanket
7778,Mizoram,Aizawl,NULL,MIZ/AZL/2024/857,NULL,23.21068583,93.1212325,True,Debris,Slide,2 July 2024,2024-07-02,True,GSI Bhusanket
7779,Mizoram,Kolasib,NULL,MIZ/KOL/2024/858,NULL,23.49216111,93.23695,True,Rock,Slide,17 July 2024,2024-07-17,True,GSI Bhusanket
7780,Mizoram,Kolasib,NULL,MIZ/KOL/2024/859,NULL,23.504575,93.23805,True,Debris,Complex,17 July 2024,2024-07-17,True,GSI Bhusanket
7781,Mizoram,Kolasib,NULL,MIZ/KOL/2024/860,NULL,24.15364444,93.02183611,True,Debris,Slide,7 June 2024,2024-06-07,True,GSI Bhusanket
7782,Mizoram,Kolasib,NULL,MIZ/KOL/2024/861,NULL,24.15817222,93.02488611,True,Earth,Slide,28 September 2024,2024-09-28,True,GSI Bhusanket
7783,Mizoram,Kolasib,NULL,MIZ/KOL/2024/862,NULL,24.23419444,93.02469167,True,Earth,Slide,28 September 2024,2024-09-28,True,GSI Bhusanket
7784,Mizoram,Kolasib,NULL,MIZ/KOL/2024/863,NULL,24.32836667,93.00923056,True,Earth,Slide,28 September 2024,2024-09-28,True,GSI Bhusanket
7785,Mizoram,Kolasib,NULL,MIZ/KOL/2024/864,NULL,24.34421944,93.03191111,True,Debris,Slide,,,False,GSI Bhusanket
7786,Mizoram,Kolasib,NULL,MIZ/KOL/2024/865,NULL,24.40520278,93.06672222,True,Debris,Slide,9 July 2024,2024-07-09,True,GSI Bhusanket
7787,Mizoram,Kolasib,NULL,MIZ/KOL/2024/866,NULL,24.4259,93.13580556,True,Earth,Slide,28 May 2024,2024-05-28,True,GSI Bhusanket
7788,Mizoram,Kolasib,NULL,MIZ/KOL/2024/867,NULL,24.44347778,93.15817778,True,Debris,Complex,7 July 2024,2024-07-07,True,GSI Bhusanket
7789,Mizoram,Kolasib,NULL,MIZ/KOL/2024/868,NULL,24.42383889,93.14429167,True,Debris,Complex,,,False,GSI Bhusanket
7790,Mizoram,Kolasib,NULL,MIZ/KOL/2024/869,NULL,24.44857778,93.15738611,True,Debris,Complex,7 July 2024,2024-07-07,True,GSI Bhusanket
7791,Mizoram,Kolasib,NULL,MIZ/KOL/2024/870,NULL,24.44003333,93.16011944,True,Debris,Complex,,,False,GSI Bhusanket
7793,Mizoram,Kolasib,NULL,MIZ/KOL/2024/872,NULL,24.56703611,93.23536389,True,Debris,Slide,,,False,GSI Bhusanket
7794,Mizoram,Kolasib,NULL,MIZ/KOL/2024/873,NULL,24.65409167,93.204625,True,Debris,Slide,17 July 2024,2024-07-17,True,GSI Bhusanket
7795,Mizoram,Kolasib,NULL,MIZ/KOL/2024/874,NULL,24.65018056,93.20256667,True,Debris,Slide,17 July 2024,2024-07-17,True,GSI Bhusanket
7796,Mizoram,Kolasib,NULL,MIZ/KOL/2024/875,NULL,24.6273,93.20404444,True,Earth,Slide,17 July 2024,2024-07-17,True,GSI Bhusanket
7797,Mizoram,Kolasib,NULL,MIZ/KOL/2024/876,NULL,24.62604722,93.22583889,True,Debris,Complex,12 June 2024,2024-06-12,True,GSI Bhusanket
7798,Mizoram,Kolasib,NULL,MIZ/KOL/2024/877,NULL,24.58605,93.21056389,True,Debris,Slide,24 September 2024,2024-09-24,True,GSI Bhusanket
7799,Mizoram,Kolasib,NULL,MIZ/KOL/2024/878,NULL,24.577475,93.19105,True,Debris,Slide,22 October 2024,2024-10-22,True,GSI Bhusanket
7800,Mizoram,Kolasib,NULL,MIZ/KOL/2024/879,NULL,24.56062778,93.18938889,True,Earth,Slide,7 July 2024,2024-07-07,True,GSI Bhusanket
7801,Mizoram,Kolasib,NULL,MIZ/KOL/2024/880,NULL,24.5716,93.17273056,True,Debris,Slide,12 June 2024,2024-06-12,True,GSI Bhusanket
7802,Mizoram,Kolasib,NULL,MIZ/KOL/2024/881,NULL,24.56925833,93.177275,True,Debris,Slide,28 May 2024,2024-05-28,True,GSI Bhusanket
7803,Mizoram,Kolasib,NULL,MIZ/KOL/2024/882,NULL,24.57296389,93.17700556,True,Debris,Slide,7 July 2024,2024-07-07,True,GSI Bhusanket
7804,Mizoram,Kolasib,NULL,MIZ/KOL/2024/883,NULL,24.5768,93.106075,True,Debris,Slide,12 June 2024,2024-06-12,True,GSI Bhusanket
7805,Mizoram,Kolasib,NULL,MIZ/KOL/2024/884,NULL,24.526075,93.05379167,True,Debris,Slide,28 May 2024,2024-05-28,True,GSI Bhusanket
7806,Mizoram,Kolasib,NULL,MIZ/KOL/2024/885,NULL,24.458325,93.09439167,True,Debris,Slide,24 September 2024,2024-09-24,True,GSI Bhusanket
7807,Mizoram,Aizawl,NULL,MZ/AZL/84A10/2024/120,Tachhip,23.57722222,92.71222222,True,Earth,Complex,28 May 2024,2024-05-28,True,GSI Bhusanket
7808,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/001,Kulikawn East,23.692391,92.723348,True,Debris,Slide,28 May  and 29 amy 2025,,False,GSI Bhusanket
7809,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/002,Kulikawn East,23.6868033,92.7251987,True,Rock,Slide,29 May 2025,2025-05-29,True,GSI Bhusanket
7810,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/003,"Ngaizel, Kulikawn",23.7002691,92.7181685,True,Rock,Fall,13 May 2025,2025-05-13,True,GSI Bhusanket
7811,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/004,"Zohnuai, Vaivakawn, Aizawl",23.74247,92.705587,True,Debris,Subsidence,31 May 2025,2025-05-31,True,GSI Bhusanket
7812,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/005,Dawrpui,23.729422,92.716596,True,Earth,Slide,"28 May 2024, 31 May 2025",,False,GSI Bhusanket
7813,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/006,"Kawltheihuan, Mission Veng",23.717553,92.716826,True,Debris,Subsidence,"1990, 2015 31.05.2025",,False,GSI Bhusanket
7814,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/007,"Mission vengthlang, Aizawl",23.71577,92.713172,True,Debris,Slide,31 May 2025 and  01 June 2025,,False,GSI Bhusanket
7815,Mizoram,Aizawl,,MIZ/AZL/84A14/2025/008,Zemabawk,23.730243,92.75603,True,Debris,Slide,"2020, 30 May 2025 (Morning)",,False,GSI Bhusanket
7816,Mizoram,Aizawl,,MIZ/AZL/84A09/2025/009,"Zuangtui, Aizawl",23.75024,92.736662,True,Debris,Flow,01 June 2025,2025-06-01,True,GSI Bhusanket
7817,Mizoram,Aizawl,,MIZ/AZL/84A09/2025/010,Bawngkawn Shalom Veng,23.758901,92.730863,True,Debris,slide,30 May 2025(early morning),,False,GSI Bhusanket
7818,Mizoram,Aizawl,,MIZ/AZL/84A09/2025/011,Chaltlang Lily Veng,23.755925,92.726753,True,Rock,Fall,24 May 2025,2025-05-24,True,GSI Bhusanket
7819,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/012,"Chanmari West, Aizawl",23.745802,92.717053,True,Earth,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7820,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/013,Hualngohmun,23.605091,92.72184,True,Debris,Flow,28 May 2024 and 01 June 2025,,False,GSI Bhusanket
7821,Mizoram,Aizawl,,MIZ/AZL/84A10/2025/014,Tachhip,23.581766,92.713413,True,Debris,Slide,28 May 2024 and 30 May 2025,,False,GSI Bhusanket
7822,Mizoram,Aizawl,,MIZ/AZL/84A11/2025/015,Sumsuih,23.469247,92.744068,True,Earth,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7823,Mizoram,Aizawl,,MIZ/AZL/84A15/2025/016,Sialsuk,23.410771,92.753123,True,Debris,Slide,28 May 2024,2024-05-28,True,GSI Bhusanket
7824,Mizoram,Aizawl,,MIZ/AZL/84A15/2025/017,"Aizawl-Thenzawl-Lunglei 
Highway",23.367366,92.767304,True,Rock,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7825,Mizoram,Aizawl,,MIZ/AZL/84A15/2025/018,"Aizawl-Thenzawl-Lunglei 
Highway",23.353485,92.780193,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7826,Mizoram,Aizawl,,MIZ/AZL/84A15/2025/019,"Aizawl-Thenzawl-Lunglei 
Highway",23.350187,92.778852,True,Debris,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7827,Mizoram,Aizawl,,MIZ/AZL/84A15/2025/020,"Aizawl-Thenzawl-Lunglei 
Highway",23.341022,92.776761,True,Debris,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7828,Mizoram,Aizawl,,MIZ/AZL/84A15/2025/021,"Aizawl-Thenzawl-Lunglei 
Highway",23.339144,92.786128,True,Debris,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7829,Mizoram,Aizawl,,MIZ/AZL/84A15/2025/022,Thenzawl Quarry,23.336229,92.787113,True,Debris,Flow,30 May 2025,2025-05-30,True,GSI Bhusanket
7830,Mizoram,Aizawl,,MIZ/AZL/84A15/2025/023,"Aizawl-Thenzawl-Lunglei 
Highway",23.313871,92.792739,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7831,Mizoram,Serchhip,,MIZ/SER/84A15/2025/024,"Aizawl-Thenzawl-Lunglei 
Highway",23.315355,92.790619,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7832,Mizoram,Serchhip,,MIZ/SER/84A15/2025/025,Outside Thenzawl,23.316491,92.788798,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7833,Mizoram,Serchhip,,MIZ/SER/84A12/2025/026,"Aizawl-Thenzawl-Lunglei 
Highway",23.239637,92.748175,True,Debris,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7834,Mizoram,Serchhip,,MIZ/SER/84A12/2025/027,Buangpui,23.239077,92.745631,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7835,Mizoram,Serchhip,,MIZ/SER/84A12/2025/028,Buangpui,23.239137,92.744468,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7836,Mizoram,Serchhip,,MIZ/SER/84A12/2025/029,Buangpui,23.239797,92.744214,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7837,Mizoram,Serchhip,,MIZ/SER/84A12/2025/030,Buangpui,23.238785,92.744224,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7838,Mizoram,Serchhip,,MIZ/SER/84A12/2025/031,Buangpui,23.235716,92.744499,True,Earth,Slide,31 May 2025 at 3am,,False,GSI Bhusanket
7839,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/032,Kanghmun,23.214239,92.740856,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7840,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/033,"Aizawl-Thenzawl-Lunglei 
Highway",23.203253,92.735838,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7841,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/034,"Aizawl-Thenzawl-Lunglei 
Highway",23.200475,92.735007,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7842,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/035,"Aizawl-Thenzawl-Lunglei 
Highway",23.195661,92.73562,True,Rock,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7843,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/036,"Aizawl-Thenzawl-Lunglei 
Highway",23.194007,92.734654,True,Rock,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7844,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/037,"Aizawl-Thenzawl-Lunglei 
Highway",23.193468,92.734849,True,Debris,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7845,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/038,Ramlaitui,23.183856,92.735346,True,Debris,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7846,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/039,Ramlaitui,23.182152,92.734299,True,Debris,Slide,06.06.2018 31.05.2025,,False,GSI Bhusanket
7847,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/040,Ramlaitui,23.181806,92.736868,True,Earth,slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7848,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/041,Ramlaitui,23.18077,92.735789,True,Debris,Flow,31 May 2025,2025-05-31,True,GSI Bhusanket
7849,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/042,Ramlaitui,23.173606,92.739793,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7850,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/043,"Aizawl-Thenzawl-Lunglei 
Highway",23.150939,92.748258,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7851,Mizoram,Lunglei,,MIZ/LUNG/84A16/2025/044,Sekhum,23.140846,92.751229,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7852,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/045,"Aizawl-Thenzawl-Lunglei 
Highway",23.1351,92.748694,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7853,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/046,"Aizawl-Thenzawl-Lunglei 
Highway",23.134009,92.746247,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7854,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/047,"Aizawl-Thenzawl-Lunglei 
Highway",23.132082,92.746268,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7855,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/048,N. Mualthuam,23.114694,92.743931,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7856,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/049,N. Mualthuam,23.114225,92.746024,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7857,Mizoram,Lunglei,,MIZ/LUNG/84A12/2025/050,N. Mualthuam,23.111824,92.745097,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7858,Mizoram,Lunglei,,MIZ/LUNG/84A16/2025/051,"Aizawl-Thenzawl-Lunglei 
Highway",23.015005,92.765065,True,Rock,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7859,Mizoram,Lunglei,,MIZ/LUNG/84A16/2025/052,"Aizawl-Thenzawl-Lunglei 
Highway",23.022804,92.755698,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7860,Mizoram,Lunglei,,MIZ/LUNG/84B09/2025/053,"Aizawl-Thenzawl-Lunglei 
Highway",22.973735,92.725975,True,Debris,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7861,Mizoram,Lawngtlai,,MIZ/LAW/84B14/2025/054,"Chanmari and Bazar Veng, 
Lawngtlai",22.529731,92.896699,True,Debris,Slide,"Sept 1992, 22 May 1995, 30.05.2025 
10:30pm",,False,GSI Bhusanket
7862,Mizoram,Lawngtlai,,MIZ/LAW/84B14/2025/055,"College Veng, Lawngtlai",22.519716,92.891037,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7863,Mizoram,Lawngtlai,,MIZ/LAW/84B15/2025/056,NH 54,22.48765,92.886806,True,Rock,Fall,31 May 2025,2025-05-31,True,GSI Bhusanket
7864,Mizoram,Siaha,,MIZ/SIA/84B15/2025/057,Kawchaw W,22.404215,92.951647,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7865,Mizoram,Siaha,,MIZ/SIA/84B15/2025/058,NH 54,22.444376,92.947323,True,Debris,Slide,30 May 2025,2025-05-30,True,GSI Bhusanket
7866,Mizoram,Siaha,,MIZ/SIA/84B15/2025/059,"Meiseviah, Siaha",22.491822,92.970252,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7867,Mizoram,Siaha,,MIZ/SIA/84B15/2025/060,"Meiseviah, Siaha",22.491,92.97076,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7868,Mizoram,Siaha,,MIZ/SIA/84F03/2025/061,Lobo,22.469737,93.100868,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7869,Mizoram,Siaha,,MIZ/SIA/84B15/2025/061,Siaha to Kawlchaw,22.437107,92.946912,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7870,Mizoram,Lawngtlai,,MIZ/LAW/84B14/2025/061,Thingkah,22.54735,92.882032,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7871,Mizoram,Lunglei,,MIZ/LUNG/84B14/2025/062,NH 54,22.641087,92.867635,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7872,Mizoram,Lunglei,,MIZ/LUNG/84B14/2025/063,NH 54,22.660692,92.855602,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7873,Mizoram,Lunglei,,MIZ/LUNG/84B14/2025/064,NH 54,22.688472,92.842907,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7874,Mizoram,Lunglei,,MIZ/LUNG/84B14/2025/065,NH 54,22.702165,92.836523,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7875,Mizoram,Lunglei,,MIZ/LUNG/84B14/2025/066,NH 54,22.706999,92.841597,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7876,Mizoram,Lunglei,,MIZ/LUNG/84B14/2025/067,NH 54,22.745387,92.841543,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7877,Mizoram,Lunglei,,MIZ/LUNG/84B13/2025/070,NH 54,22.788323,92.833817,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7878,Mizoram,Lunglei,,MIZ/LUNG/84B13/2025/071,NH 54,22.793307,92.819831,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7879,Mizoram,Lunglei,,MIZ/LUNG/84B13/2025/072,Theiriat,22.866131,92.772713,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7880,Mizoram,Lunglei,,MIZ/LUNG/84B13/2025/073,Serkawn PHE Complex,22.903567,92.758702,True,Debris,Flow,01 June 2025,2025-06-01,True,GSI Bhusanket
7881,Mizoram,Lunglei,,MIZ/LUNG/84B13/2025/074,"Zohnuai, Lunglei",22.903454,92.760096,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7882,Mizoram,Lunglei,,MIZ/LUNG/84B13/2025/075,"Serkawn, Lunglei",22.904615,92.75705,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7883,Mizoram,Lunglei,,MIZ/LUNG/84B13/2025/076,"Zohnuai, Lunglei",22.922528,92.752404,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7884,Mizoram,Lunglei,,MIZ/LUNG/84B09/2025/077,"Bazar Veng, Lunglei",22.895235,92.747812,True,Debris,Slide,02 June 2025,2025-06-02,True,GSI Bhusanket
7885,Mizoram,Lunglei,,MIZ/LUNG/84B13/2025/078,NH 54,22.88042,92.821692,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7886,Mizoram,Lunglei,,MIZ/LUNG/84B13/2025/079,NH 54,22.892426,92.822937,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7887,Mizoram,Hnahthial,,MIZ/HNAH/84B13/2025/080,NH 54,22.902089,92.879909,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7888,Mizoram,Hnahthial,,MIZ/HNAH/84B13/2025/081,Hnahthial Kanaan Veng,22.967715,92.925677,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7889,Mizoram,Hnahthial,,MIZ/HNAH/84B13/2025/082,"Electric Veng, Hnahthial",22.971217,92.925544,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7890,Mizoram,Hnahthial,,MIZ/HNAH/84B13/2025/083,"Electric Veng, Hnahthial",22.969582,92.925917,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7891,Mizoram,Hnahthial,,MIZ/HNAH/84A16/2025/084,Pangzawl,23.077813,92.89844,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7892,Mizoram,Hnahthial,,MIZ/HNAH/84A16/2025/085,Pangzawl,23.081023,92.897247,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7893,Mizoram,Hnahthial,,MIZ/HNAH/84A16/2025/086,Pangzawl,23.084343,92.898597,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7894,Mizoram,Hnahthial,,MIZ/HNAH/84A16/2025/087,Pangzawl,23.170678,92.899334,True,Rock,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7895,Mizoram,Serchhip,,MIZ/SER/84A16/2025/088,Bungtlang,23.180345,92.900082,True,Debris,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7896,Mizoram,Serchhip,,MIZ/SER/84A16/2025/089,Bungtlang Vengsang,23.187383,92.89826,True,Earth,Slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7897,Mizoram,Serchhip,,MIZ/SER/84A16/2025/090,Bungtlang,23.187762,92.898034,True,Earth,slide,01 June 2025,2025-06-01,True,GSI Bhusanket
7898,Mizoram,Serchhip,,MIZ/SER/84A16/2025/091,Bungtlang,23.188273,92.898879,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7899,Mizoram,Serchhip,,MIZ/SER/84A16/2025/092,Bungtlang,23.193401,92.900218,True,Debris,Flow,29 May 2025,2025-05-29,True,GSI Bhusanket
7900,Mizoram,Serchhip,,MIZ/SER/84A16/2025/093,Bungtlang,23.198119,92.899566,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7901,Mizoram,Serchhip,,MIZ/SER/84A16/2025/094,NH 54,23.223594,92.914767,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7902,Mizoram,Serchhip,,MIZ/SER/84A16/2025/095,NH 54,23.225227,92.912496,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7903,Mizoram,Serchhip,,MIZ/SER/84A16/2025/096,"P&E Veng, Serchhip",23.32201,92.85822,True,Debris,Flow,31 May 2025 at 02:25am,,False,GSI Bhusanket
7904,Mizoram,Serchhip,,MIZ/SER/84A15/2025/097,"P&E Veng, Serchhip",23.322039,92.859147,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7905,Mizoram,Serchhip,,MIZ/SER/84A15/2025/098,"P&E Veng, Serchhip",23.319156,92.857722,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7906,Mizoram,Serchhip,,MIZ/SER/84A15/2025/099,"P&E Veng, Serchhip",23.317543,92.858683,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7907,Mizoram,Serchhip,,MIZ/SER/84A15/2025/100,"P&E Veng, Serchhip",23.318568,92.852294,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7908,Mizoram,Serchhip,,MIZ/SER/84A15/2025/101,"P&E Veng, Serchhip",23.323423,92.860926,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7909,Mizoram,Serchhip,,MIZ/SER/84A15/2025/102,"P&E Veng, Serchhip",23.319412,92.855415,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7910,Mizoram,Serchhip,,MIZ/SER/84A15/2025/103,"P&E Veng, Serchhip",23.319184,92.856725,True,Debris,Flow,31 May 2025,2025-05-31,True,GSI Bhusanket
7911,Mizoram,Serchhip,,MIZ/SER/84A15/2025/104,"Field Veng, Serchhip",23.309286,92.850807,True,Debris,Flow,31 May 2025,2025-05-31,True,GSI Bhusanket
7912,Mizoram,Serchhip,,MIZ/SER/84A15/2025/105,"Field Veng, Serchhip",23.10112,92.852784,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7913,Mizoram,Serchhip,,MIZ/SER/84A15/2025/106,"Ramthlun Veng, Serchhip",23.309914,92.853522,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7914,Mizoram,Serchhip,,MIZ/SER/84A15/2025/107,"AOC, Serchhip",23.315273,92.856524,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7915,Mizoram,Serchhip,,MIZ/SER/84A15/2025/108,Serchhip,23.311529,92.85443,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7916,Mizoram,Serchhip,,MIZ/SER/84A15/2025/109,Serchhip,23.31637,92.854172,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7917,Mizoram,Serchhip,,MIZ/SER/84A15/2025/110,"Chandmari, Serchhip",23.310074,92.858498,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7918,Mizoram,Serchhip,,MIZ/SER/84A15/2025/111,"Chandmari, Serchhip",23.309295,92.860017,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7919,Mizoram,Serchhip,,MIZ/SER/84A15/2025/112,"Chandmari, Serchhip",23.308629,92.860039,True,Earth,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7920,Mizoram,Serchhip,,MIZ/SER/84A15/2025/113,Serchhip,23.308778,92.858357,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7921,Mizoram,Serchhip,,MIZ/SER/84A15/2025/114,Serchhip,23.300837,92.855693,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7922,Mizoram,Serchhip,,MIZ/SER/84A15/2025/115,Serchhip,23.300787,92.853572,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7923,Mizoram,Serchhip,,MIZ/SER/84A15/2025/116,Serchhip,23.305323,92.852358,True,Debris,Slide,31 May 2025,2025-05-31,True,GSI Bhusanket
7924,Mizoram,Serchhip,,MIZ/SER/84A15/2025/117,Serchhip,23.30554,92.854877,True,Debris,Slide,01 June2025,,False,GSI Bhusanket
7925,Mizoram,Serchhip,,MIZ/SER/84A15/2025/118,"Chandmari, Serchhip",23.304746,92.862109,True,Debris,Slide,08 June 2025,2025-06-08,True,GSI Bhusanket
